VideoID,Short Video Length,Medium Video Length,Long Video Length
1983,2.88E-06,0.000128242,0.005710751
1984,2.87E-06,0.000128049,0.005703558
1985,2.87E-06,0.000127855,0.005696377
1986,2.86E-06,0.000127662,0.005689209
1987,2.86E-06,0.00012747,0.005682054
1988,2.85E-06,0.000127277,0.005674911
1989,2.85E-06,0.000127085,0.005667781
1990,2.84E-06,0.000126894,0.005660663
1991,2.84E-06,0.000126703,0.005653558
1992,2.83E-06,0.000126512,0.005646465
1993,2.83E-06,0.000126322,0.005639385
1994,2.82E-06,0.000126132,0.005632317
1995,2.82E-06,0.000125942,0.005625262
1996,2.81E-06,0.000125753,0.005618219
1997,2.81E-06,0.000125564,0.005611188
1998,2.80E-06,0.000125376,0.00560417
1999,2.80E-06,0.000125188,0.005597164
2000,2.80E-06,0.000125,0.00559017
2001,2.79E-06,0.000124813,0.005583188
2002,2.79E-06,0.000124626,0.005576219
2003,2.78E-06,0.000124439,0.005569262
2004,2.78E-06,0.000124253,0.005562317
2005,2.77E-06,0.000124067,0.005555384
2006,2.77E-06,0.000123882,0.005548463
2007,2.76E-06,0.000123697,0.005541554
2008,2.76E-06,0.000123512,0.005534657
2009,2.75E-06,0.000123328,0.005527772
2010,2.75E-06,0.000123144,0.0055209
2011,2.74E-06,0.00012296,0.005514039
2012,2.74E-06,0.000122777,0.00550719
2013,2.73E-06,0.000122594,0.005500353
2014,2.73E-06,0.000122411,0.005493528
2015,2.72E-06,0.000122229,0.005486715
2016,2.72E-06,0.000122047,0.005479913
2017,2.71E-06,0.000121866,0.005473124
2018,2.71E-06,0.000121685,0.005466346
2019,2.70E-06,0.000121504,0.00545958
2020,2.70E-06,0.000121324,0.005452825
2021,2.69E-06,0.000121144,0.005446083
2022,2.69E-06,0.000120964,0.005439351
2023,2.69E-06,0.000120785,0.005432632
2024,2.68E-06,0.000120606,0.005425924
2025,2.68E-06,0.000120427,0.005419228
2026,2.67E-06,0.000120249,0.005412543
2027,2.67E-06,0.000120071,0.00540587
2028,2.66E-06,0.000119894,0.005399209
2029,2.66E-06,0.000119716,0.005392559
2030,2.65E-06,0.00011954,0.00538592
2031,2.65E-06,0.000119363,0.005379293
2032,2.64E-06,0.000119187,0.005372677
2033,2.64E-06,0.000119011,0.005366073
2034,2.63E-06,0.000118836,0.00535948
2035,2.63E-06,0.000118661,0.005352898
2036,2.63E-06,0.000118486,0.005346328
2037,2.62E-06,0.000118311,0.005339768
2038,2.62E-06,0.000118137,0.005333221
2039,2.61E-06,0.000117964,0.005326684
2040,2.61E-06,0.00011779,0.005320159
2041,2.60E-06,0.000117617,0.005313644
2042,2.60E-06,0.000117445,0.005307141
2043,2.59E-06,0.000117272,0.005300649
2044,2.59E-06,0.0001171,0.005294169
2045,2.59E-06,0.000116928,0.005287699
2046,2.58E-06,0.000116757,0.00528124
2047,2.58E-06,0.000116586,0.005274793
2048,2.57E-06,0.000116415,0.005268356
2049,2.57E-06,0.000116245,0.00526193
2050,2.56E-06,0.000116075,0.005255516
2051,2.56E-06,0.000115905,0.005249112
2052,2.55E-06,0.000115736,0.005242719
2053,2.55E-06,0.000115567,0.005236337
2054,2.55E-06,0.000115398,0.005229966
2055,2.54E-06,0.00011523,0.005223606
2056,2.54E-06,0.000115062,0.005217257
2057,2.53E-06,0.000114894,0.005210918
2058,2.53E-06,0.000114727,0.005204591
2059,2.52E-06,0.000114559,0.005198274
2060,2.52E-06,0.000114393,0.005191967
2061,2.52E-06,0.000114226,0.005185672
2062,2.51E-06,0.00011406,0.005179387
2063,2.51E-06,0.000113894,0.005173113
2064,2.50E-06,0.000113729,0.005166849
2065,2.50E-06,0.000113564,0.005160596
2066,2.49E-06,0.000113399,0.005154354
2067,2.49E-06,0.000113234,0.005148122
2068,2.49E-06,0.00011307,0.0051419
2069,2.48E-06,0.000112906,0.00513569
2070,2.48E-06,0.000112743,0.005129489
2071,2.47E-06,0.00011258,0.0051233
2072,2.47E-06,0.000112417,0.00511712
2073,2.47E-06,0.000112254,0.005110951
2074,2.46E-06,0.000112092,0.005104793
2075,2.46E-06,0.00011193,0.005098645
2076,2.45E-06,0.000111768,0.005092507
2077,2.45E-06,0.000111607,0.005086379
2078,2.44E-06,0.000111446,0.005080262
2079,2.44E-06,0.000111285,0.005074156
2080,2.44E-06,0.000111125,0.005068059
2081,2.43E-06,0.000110964,0.005061973
2082,2.43E-06,0.000110805,0.005055897
2083,2.42E-06,0.000110645,0.005049831
2084,2.42E-06,0.000110486,0.005043775
2085,2.42E-06,0.000110327,0.00503773
2086,2.41E-06,0.000110168,0.005031694
2087,2.41E-06,0.00011001,0.005025669
2088,2.40E-06,0.000109852,0.005019654
2089,2.40E-06,0.000109694,0.005013649
2090,2.40E-06,0.000109537,0.005007654
2091,2.39E-06,0.00010938,0.005001669
2092,2.39E-06,0.000109223,0.004995694
2093,2.38E-06,0.000109067,0.004989729
2094,2.38E-06,0.000108911,0.004983774
2095,2.38E-06,0.000108755,0.004977829
2096,2.37E-06,0.000108599,0.004971893
2097,2.37E-06,0.000108444,0.004965968
2098,2.36E-06,0.000108289,0.004960053
2099,2.36E-06,0.000108134,0.004954147
2100,2.36E-06,0.00010798,0.004948251
2101,2.35E-06,0.000107826,0.004942366
2102,2.35E-06,0.000107672,0.00493649
2103,2.34E-06,0.000107518,0.004930623
2104,2.34E-06,0.000107365,0.004924767
2105,2.34E-06,0.000107212,0.00491892
2106,2.33E-06,0.000107059,0.004913083
2107,2.33E-06,0.000106907,0.004907255
2108,2.33E-06,0.000106755,0.004901438
2109,2.32E-06,0.000106603,0.00489563
2110,2.32E-06,0.000106452,0.004889831
2111,2.31E-06,0.0001063,0.004884042
2112,2.31E-06,0.00010615,0.004878263
2113,2.31E-06,0.000105999,0.004872493
2114,2.30E-06,0.000105849,0.004866733
2115,2.30E-06,0.000105699,0.004860983
2116,2.29E-06,0.000105549,0.004855242
2117,2.29E-06,0.000105399,0.00484951
2118,2.29E-06,0.00010525,0.004843788
2119,2.28E-06,0.000105101,0.004838075
2120,2.28E-06,0.000104952,0.004832372
2121,2.28E-06,0.000104804,0.004826678
2122,2.27E-06,0.000104656,0.004820994
2123,2.27E-06,0.000104508,0.004815318
2124,2.26E-06,0.000104361,0.004809653
2125,2.26E-06,0.000104213,0.004803996
2126,2.26E-06,0.000104066,0.004798349
2127,2.25E-06,0.00010392,0.004792711
2128,2.25E-06,0.000103773,0.004787083
2129,2.25E-06,0.000103627,0.004781464
2130,2.24E-06,0.000103481,0.004775853
2131,2.24E-06,0.000103336,0.004770253
2132,2.23E-06,0.00010319,0.004764661
2133,2.23E-06,0.000103045,0.004759078
2134,2.23E-06,0.0001029,0.004753505
2135,2.22E-06,0.000102756,0.004747941
2136,2.22E-06,0.000102612,0.004742386
2137,2.22E-06,0.000102468,0.00473684
2138,2.21E-06,0.000102324,0.004731303
2139,2.21E-06,0.00010218,0.004725775
2140,2.21E-06,0.000102037,0.004720256
2141,2.20E-06,0.000101894,0.004714746
2142,2.20E-06,0.000101752,0.004709246
2143,2.19E-06,0.000101609,0.004703754
2144,2.19E-06,0.000101467,0.004698271
2145,2.19E-06,0.000101325,0.004692797
2146,2.18E-06,0.000101184,0.004687332
2147,2.18E-06,0.000101042,0.004681876
2148,2.18E-06,0.000100901,0.004676429
2149,2.17E-06,0.000100761,0.00467099
2150,2.17E-06,0.00010062,0.004665561
2151,2.17E-06,0.00010048,0.00466014
2152,2.16E-06,0.00010034,0.004654728
2153,2.16E-06,0.0001002,0.004649325
2154,2.16E-06,0.000100061,0.004643931
2155,2.15E-06,9.99E-05,0.004638545
2156,2.15E-06,9.98E-05,0.004633169
2157,2.15E-06,9.96E-05,0.004627801
2158,2.14E-06,9.95E-05,0.004622441
2159,2.14E-06,9.94E-05,0.004617091
2160,2.14E-06,9.92E-05,0.004611749
2161,2.13E-06,9.91E-05,0.004606415
2162,2.13E-06,9.90E-05,0.004601091
2163,2.12E-06,9.88E-05,0.004595774
2164,2.12E-06,9.87E-05,0.004590467
2165,2.12E-06,9.85E-05,0.004585168
2166,2.11E-06,9.84E-05,0.004579878
2167,2.11E-06,9.83E-05,0.004574596
2168,2.11E-06,9.81E-05,0.004569322
2169,2.10E-06,9.80E-05,0.004564058
2170,2.10E-06,9.79E-05,0.004558801
2171,2.10E-06,9.77E-05,0.004553553
2172,2.09E-06,9.76E-05,0.004548314
2173,2.09E-06,9.75E-05,0.004543083
2174,2.09E-06,9.73E-05,0.004537861
2175,2.08E-06,9.72E-05,0.004532646
2176,2.08E-06,9.71E-05,0.004527441
2177,2.08E-06,9.69E-05,0.004522243
2178,2.07E-06,9.68E-05,0.004517054
2179,2.07E-06,9.67E-05,0.004511874
2180,2.07E-06,9.65E-05,0.004506701
2181,2.06E-06,9.64E-05,0.004501537
2182,2.06E-06,9.63E-05,0.004496381
2183,2.06E-06,9.61E-05,0.004491234
2184,2.05E-06,9.60E-05,0.004486094
2185,2.05E-06,9.59E-05,0.004480963
2186,2.05E-06,9.57E-05,0.004475841
2187,2.04E-06,9.56E-05,0.004470726
2188,2.04E-06,9.55E-05,0.004465619
2189,2.04E-06,9.53E-05,0.004460521
2190,2.03E-06,9.52E-05,0.004455431
2191,2.03E-06,9.51E-05,0.004450349
2192,2.03E-06,9.49E-05,0.004445275
2193,2.02E-06,9.48E-05,0.004440209
2194,2.02E-06,9.47E-05,0.004435151
2195,2.02E-06,9.46E-05,0.004430102
2196,2.02E-06,9.44E-05,0.00442506
2197,2.01E-06,9.43E-05,0.004420026
2198,2.01E-06,9.42E-05,0.004415001
2199,2.01E-06,9.40E-05,0.004409983
2200,2.00E-06,9.39E-05,0.004404973
2201,2.00E-06,9.38E-05,0.004399972
2202,2.00E-06,9.37E-05,0.004394978
2203,1.99E-06,9.35E-05,0.004389992
2204,1.99E-06,9.34E-05,0.004385014
2205,1.99E-06,9.33E-05,0.004380044
2206,1.98E-06,9.32E-05,0.004375082
2207,1.98E-06,9.30E-05,0.004370128
2208,1.98E-06,9.29E-05,0.004365182
2209,1.97E-06,9.28E-05,0.004360243
2210,1.97E-06,9.26E-05,0.004355312
2211,1.97E-06,9.25E-05,0.00435039
2212,1.96E-06,9.24E-05,0.004345474
2213,1.96E-06,9.23E-05,0.004340567
2214,1.96E-06,9.21E-05,0.004335667
2215,1.96E-06,9.20E-05,0.004330776
2216,1.95E-06,9.19E-05,0.004325891
2217,1.95E-06,9.18E-05,0.004321015
2218,1.95E-06,9.16E-05,0.004316146
2219,1.94E-06,9.15E-05,0.004311285
2220,1.94E-06,9.14E-05,0.004306432
2221,1.94E-06,9.13E-05,0.004301586
2222,1.93E-06,9.12E-05,0.004296748
2223,1.93E-06,9.10E-05,0.004291917
2224,1.93E-06,9.09E-05,0.004287094
2225,1.92E-06,9.08E-05,0.004282279
2226,1.92E-06,9.07E-05,0.004277471
2227,1.92E-06,9.05E-05,0.004272671
2228,1.92E-06,9.04E-05,0.004267878
2229,1.91E-06,9.03E-05,0.004263093
2230,1.91E-06,9.02E-05,0.004258316
2231,1.91E-06,9.01E-05,0.004253545
2232,1.90E-06,8.99E-05,0.004248783
2233,1.90E-06,8.98E-05,0.004244028
2234,1.90E-06,8.97E-05,0.00423928
2235,1.89E-06,8.96E-05,0.004234539
2236,1.89E-06,8.95E-05,0.004229807
2237,1.89E-06,8.93E-05,0.004225081
2238,1.89E-06,8.92E-05,0.004220363
2239,1.88E-06,8.91E-05,0.004215652
2240,1.88E-06,8.90E-05,0.004210949
2241,1.88E-06,8.89E-05,0.004206253
2242,1.87E-06,8.87E-05,0.004201564
2243,1.87E-06,8.86E-05,0.004196883
2244,1.87E-06,8.85E-05,0.004192208
2245,1.87E-06,8.84E-05,0.004187542
2246,1.86E-06,8.83E-05,0.004182882
2247,1.86E-06,8.81E-05,0.00417823
2248,1.86E-06,8.80E-05,0.004173585
2249,1.85E-06,8.79E-05,0.004168947
2250,1.85E-06,8.78E-05,0.004164316
2251,1.85E-06,8.77E-05,0.004159693
2252,1.85E-06,8.76E-05,0.004155077
2253,1.84E-06,8.74E-05,0.004150468
2254,1.84E-06,8.73E-05,0.004145866
2255,1.84E-06,8.72E-05,0.004141271
2256,1.83E-06,8.71E-05,0.004136683
2257,1.83E-06,8.70E-05,0.004132103
2258,1.83E-06,8.69E-05,0.004127529
2259,1.83E-06,8.67E-05,0.004122963
2260,1.82E-06,8.66E-05,0.004118404
2261,1.82E-06,8.65E-05,0.004113851
2262,1.82E-06,8.64E-05,0.004109306
2263,1.81E-06,8.63E-05,0.004104768
2264,1.81E-06,8.62E-05,0.004100237
2265,1.81E-06,8.61E-05,0.004095713
2266,1.81E-06,8.59E-05,0.004091196
2267,1.80E-06,8.58E-05,0.004086685
2268,1.80E-06,8.57E-05,0.004082182
2269,1.80E-06,8.56E-05,0.004077686
2270,1.79E-06,8.55E-05,0.004073196
2271,1.79E-06,8.54E-05,0.004068714
2272,1.79E-06,8.53E-05,0.004064238
2273,1.79E-06,8.52E-05,0.00405977
2274,1.78E-06,8.50E-05,0.004055308
2275,1.78E-06,8.49E-05,0.004050853
2276,1.78E-06,8.48E-05,0.004046405
2277,1.78E-06,8.47E-05,0.004041964
2278,1.77E-06,8.46E-05,0.004037529
2279,1.77E-06,8.45E-05,0.004033102
2280,1.77E-06,8.44E-05,0.004028681
2281,1.76E-06,8.43E-05,0.004024267
2282,1.76E-06,8.41E-05,0.00401986
2283,1.76E-06,8.40E-05,0.004015459
2284,1.76E-06,8.39E-05,0.004011065
2285,1.75E-06,8.38E-05,0.004006678
2286,1.75E-06,8.37E-05,0.004002298
2287,1.75E-06,8.36E-05,0.003997925
2288,1.75E-06,8.35E-05,0.003993558
2289,1.74E-06,8.34E-05,0.003989197
2290,1.74E-06,8.33E-05,0.003984844
2291,1.74E-06,8.32E-05,0.003980497
2292,1.73E-06,8.31E-05,0.003976156
2293,1.73E-06,8.29E-05,0.003971823
2294,1.73E-06,8.28E-05,0.003967496
2295,1.73E-06,8.27E-05,0.003963175
2296,1.72E-06,8.26E-05,0.003958861
2297,1.72E-06,8.25E-05,0.003954554
2298,1.72E-06,8.24E-05,0.003950253
2299,1.72E-06,8.23E-05,0.003945959
2300,1.71E-06,8.22E-05,0.003941671
2301,1.71E-06,8.21E-05,0.00393739
2302,1.71E-06,8.20E-05,0.003933116
2303,1.71E-06,8.19E-05,0.003928847
2304,1.70E-06,8.18E-05,0.003924586
2305,1.70E-06,8.17E-05,0.00392033
2306,1.70E-06,8.15E-05,0.003916082
2307,1.70E-06,8.14E-05,0.003911839
2308,1.69E-06,8.13E-05,0.003907603
2309,1.69E-06,8.12E-05,0.003903374
2310,1.69E-06,8.11E-05,0.003899151
2311,1.69E-06,8.10E-05,0.003894934
2312,1.68E-06,8.09E-05,0.003890724
2313,1.68E-06,8.08E-05,0.00388652
2314,1.68E-06,8.07E-05,0.003882323
2315,1.68E-06,8.06E-05,0.003878131
2316,1.67E-06,8.05E-05,0.003873946
2317,1.67E-06,8.04E-05,0.003869768
2318,1.67E-06,8.03E-05,0.003865596
2319,1.67E-06,8.02E-05,0.00386143
2320,1.66E-06,8.01E-05,0.00385727
2321,1.66E-06,8.00E-05,0.003853117
2322,1.66E-06,7.99E-05,0.003848969
2323,1.66E-06,7.98E-05,0.003844829
2324,1.65E-06,7.97E-05,0.003840694
2325,1.65E-06,7.96E-05,0.003836565
2326,1.65E-06,7.95E-05,0.003832443
2327,1.65E-06,7.94E-05,0.003828327
2328,1.64E-06,7.93E-05,0.003824217
2329,1.64E-06,7.92E-05,0.003820114
2330,1.64E-06,7.91E-05,0.003816016
2331,1.64E-06,7.90E-05,0.003811925
2332,1.63E-06,7.89E-05,0.00380784
2333,1.63E-06,7.88E-05,0.00380376
2334,1.63E-06,7.86E-05,0.003799687
2335,1.63E-06,7.85E-05,0.003795621
2336,1.62E-06,7.84E-05,0.00379156
2337,1.62E-06,7.83E-05,0.003787505
2338,1.62E-06,7.82E-05,0.003783456
2339,1.62E-06,7.81E-05,0.003779414
2340,1.61E-06,7.80E-05,0.003775377
2341,1.61E-06,7.79E-05,0.003771347
2342,1.61E-06,7.78E-05,0.003767322
2343,1.61E-06,7.77E-05,0.003763304
2344,1.60E-06,7.76E-05,0.003759291
2345,1.60E-06,7.75E-05,0.003755285
2346,1.60E-06,7.74E-05,0.003751284
2347,1.60E-06,7.74E-05,0.00374729
2348,1.59E-06,7.73E-05,0.003743301
2349,1.59E-06,7.72E-05,0.003739318
2350,1.59E-06,7.71E-05,0.003735342
2351,1.59E-06,7.70E-05,0.003731371
2352,1.58E-06,7.69E-05,0.003727406
2353,1.58E-06,7.68E-05,0.003723447
2354,1.58E-06,7.67E-05,0.003719494
2355,1.58E-06,7.66E-05,0.003715547
2356,1.58E-06,7.65E-05,0.003711605
2357,1.57E-06,7.64E-05,0.00370767
2358,1.57E-06,7.63E-05,0.00370374
2359,1.57E-06,7.62E-05,0.003699816
2360,1.57E-06,7.61E-05,0.003695898
2361,1.56E-06,7.60E-05,0.003691986
2362,1.56E-06,7.59E-05,0.003688079
2363,1.56E-06,7.58E-05,0.003684179
2364,1.56E-06,7.57E-05,0.003680284
2365,1.55E-06,7.56E-05,0.003676395
2366,1.55E-06,7.55E-05,0.003672511
2367,1.55E-06,7.54E-05,0.003668634
2368,1.55E-06,7.53E-05,0.003664762
2369,1.55E-06,7.52E-05,0.003660896
2370,1.54E-06,7.51E-05,0.003657035
2371,1.54E-06,7.50E-05,0.00365318
2372,1.54E-06,7.49E-05,0.003649331
2373,1.54E-06,7.48E-05,0.003645488
2374,1.53E-06,7.47E-05,0.00364165
2375,1.53E-06,7.46E-05,0.003637818
2376,1.53E-06,7.46E-05,0.003633992
2377,1.53E-06,7.45E-05,0.003630171
2378,1.52E-06,7.44E-05,0.003626355
2379,1.52E-06,7.43E-05,0.003622546
2380,1.52E-06,7.42E-05,0.003618742
2381,1.52E-06,7.41E-05,0.003614943
2382,1.52E-06,7.40E-05,0.003611151
2383,1.51E-06,7.39E-05,0.003607363
2384,1.51E-06,7.38E-05,0.003603582
2385,1.51E-06,7.37E-05,0.003599806
2386,1.51E-06,7.36E-05,0.003596035
2387,1.50E-06,7.35E-05,0.00359227
2388,1.50E-06,7.34E-05,0.00358851
2389,1.50E-06,7.33E-05,0.003584756
2390,1.50E-06,7.32E-05,0.003581008
2391,1.50E-06,7.32E-05,0.003577265
2392,1.49E-06,7.31E-05,0.003573527
2393,1.49E-06,7.30E-05,0.003569795
2394,1.49E-06,7.29E-05,0.003566068
2395,1.49E-06,7.28E-05,0.003562347
2396,1.49E-06,7.27E-05,0.003558631
2397,1.48E-06,7.26E-05,0.003554921
2398,1.48E-06,7.25E-05,0.003551216
2399,1.48E-06,7.24E-05,0.003547516
2400,1.48E-06,7.23E-05,0.003543822
2401,1.47E-06,7.22E-05,0.003540133
2402,1.47E-06,7.22E-05,0.00353645
2403,1.47E-06,7.21E-05,0.003532772
2404,1.47E-06,7.20E-05,0.003529099
2405,1.47E-06,7.19E-05,0.003525432
2406,1.46E-06,7.18E-05,0.00352177
2407,1.46E-06,7.17E-05,0.003518113
2408,1.46E-06,7.16E-05,0.003514462
2409,1.46E-06,7.15E-05,0.003510815
2410,1.46E-06,7.14E-05,0.003507175
2411,1.45E-06,7.14E-05,0.003503539
2412,1.45E-06,7.13E-05,0.003499909
2413,1.45E-06,7.12E-05,0.003496284
2414,1.45E-06,7.11E-05,0.003492664
2415,1.44E-06,7.10E-05,0.00348905
2416,1.44E-06,7.09E-05,0.003485441
2417,1.44E-06,7.08E-05,0.003481837
2418,1.44E-06,7.07E-05,0.003478238
2419,1.44E-06,7.06E-05,0.003474644
2420,1.43E-06,7.06E-05,0.003471056
2421,1.43E-06,7.05E-05,0.003467473
2422,1.43E-06,7.04E-05,0.003463894
2423,1.43E-06,7.03E-05,0.003460322
2424,1.43E-06,7.02E-05,0.003456754
2425,1.42E-06,7.01E-05,0.003453191
2426,1.42E-06,7.00E-05,0.003449634
2427,1.42E-06,7.00E-05,0.003446082
2428,1.42E-06,6.99E-05,0.003442534
2429,1.42E-06,6.98E-05,0.003438992
2430,1.41E-06,6.97E-05,0.003435455
2431,1.41E-06,6.96E-05,0.003431924
2432,1.41E-06,6.95E-05,0.003428397
2433,1.41E-06,6.94E-05,0.003424875
2434,1.41E-06,6.93E-05,0.003421358
2435,1.40E-06,6.93E-05,0.003417847
2436,1.40E-06,6.92E-05,0.00341434
2437,1.40E-06,6.91E-05,0.003410839
2438,1.40E-06,6.90E-05,0.003407342
2439,1.40E-06,6.89E-05,0.003403851
2440,1.39E-06,6.88E-05,0.003400364
2441,1.39E-06,6.88E-05,0.003396883
2442,1.39E-06,6.87E-05,0.003393406
2443,1.39E-06,6.86E-05,0.003389935
2444,1.39E-06,6.85E-05,0.003386468
2445,1.38E-06,6.84E-05,0.003383007
2446,1.38E-06,6.83E-05,0.00337955
2447,1.38E-06,6.82E-05,0.003376098
2448,1.38E-06,6.82E-05,0.003372651
2449,1.38E-06,6.81E-05,0.00336921
2450,1.37E-06,6.80E-05,0.003365773
2451,1.37E-06,6.79E-05,0.003362341
2452,1.37E-06,6.78E-05,0.003358914
2453,1.37E-06,6.77E-05,0.003355491
2454,1.37E-06,6.77E-05,0.003352074
2455,1.36E-06,6.76E-05,0.003348662
2456,1.36E-06,6.75E-05,0.003345254
2457,1.36E-06,6.74E-05,0.003341851
2458,1.36E-06,6.73E-05,0.003338453
2459,1.36E-06,6.73E-05,0.00333506
2460,1.35E-06,6.72E-05,0.003331672
2461,1.35E-06,6.71E-05,0.003328289
2462,1.35E-06,6.70E-05,0.00332491
2463,1.35E-06,6.69E-05,0.003321536
2464,1.35E-06,6.68E-05,0.003318167
2465,1.34E-06,6.68E-05,0.003314803
2466,1.34E-06,6.67E-05,0.003311443
2467,1.34E-06,6.66E-05,0.003308089
2468,1.34E-06,6.65E-05,0.003304739
2469,1.34E-06,6.64E-05,0.003301393
2470,1.34E-06,6.64E-05,0.003298053
2471,1.33E-06,6.63E-05,0.003294717
2472,1.33E-06,6.62E-05,0.003291386
2473,1.33E-06,6.61E-05,0.00328806
2474,1.33E-06,6.60E-05,0.003284738
2475,1.33E-06,6.60E-05,0.003281421
2476,1.32E-06,6.59E-05,0.003278109
2477,1.32E-06,6.58E-05,0.003274802
2478,1.32E-06,6.57E-05,0.003271499
2479,1.32E-06,6.56E-05,0.0032682
2480,1.32E-06,6.56E-05,0.003264907
2481,1.31E-06,6.55E-05,0.003261618
2482,1.31E-06,6.54E-05,0.003258334
2483,1.31E-06,6.53E-05,0.003255054
2484,1.31E-06,6.52E-05,0.003251779
2485,1.31E-06,6.52E-05,0.003248509
2486,1.31E-06,6.51E-05,0.003245243
2487,1.30E-06,6.50E-05,0.003241982
2488,1.30E-06,6.49E-05,0.003238725
2489,1.30E-06,6.49E-05,0.003235473
2490,1.30E-06,6.48E-05,0.003232225
2491,1.30E-06,6.47E-05,0.003228982
2492,1.29E-06,6.46E-05,0.003225744
2493,1.29E-06,6.45E-05,0.00322251
2494,1.29E-06,6.45E-05,0.003219281
2495,1.29E-06,6.44E-05,0.003216056
2496,1.29E-06,6.43E-05,0.003212836
2497,1.29E-06,6.42E-05,0.00320962
2498,1.28E-06,6.42E-05,0.003206409
2499,1.28E-06,6.41E-05,0.003203202
2500,1.28E-06,6.40E-05,0.0032
2501,1.28E-06,6.39E-05,0.003196802
2502,1.28E-06,6.38E-05,0.003193609
2503,1.27E-06,6.38E-05,0.00319042
2504,1.27E-06,6.37E-05,0.003187236
2505,1.27E-06,6.36E-05,0.003184056
2506,1.27E-06,6.35E-05,0.00318088
2507,1.27E-06,6.35E-05,0.003177709
2508,1.27E-06,6.34E-05,0.003174543
2509,1.26E-06,6.33E-05,0.00317138
2510,1.26E-06,6.32E-05,0.003168223
2511,1.26E-06,6.32E-05,0.003165069
2512,1.26E-06,6.31E-05,0.00316192
2513,1.26E-06,6.30E-05,0.003158776
2514,1.26E-06,6.29E-05,0.003155635
2515,1.25E-06,6.29E-05,0.0031525
2516,1.25E-06,6.28E-05,0.003149368
2517,1.25E-06,6.27E-05,0.003146241
2518,1.25E-06,6.26E-05,0.003143118
2519,1.25E-06,6.26E-05,0.00314
2520,1.24E-06,6.25E-05,0.003136885
2521,1.24E-06,6.24E-05,0.003133776
2522,1.24E-06,6.23E-05,0.00313067
2523,1.24E-06,6.23E-05,0.003127569
2524,1.24E-06,6.22E-05,0.003124472
2525,1.24E-06,6.21E-05,0.003121379
2526,1.23E-06,6.20E-05,0.003118291
2527,1.23E-06,6.20E-05,0.003115207
2528,1.23E-06,6.19E-05,0.003112127
2529,1.23E-06,6.18E-05,0.003109052
2530,1.23E-06,6.18E-05,0.00310598
2531,1.23E-06,6.17E-05,0.003102913
2532,1.22E-06,6.16E-05,0.00309985
2533,1.22E-06,6.15E-05,0.003096792
2534,1.22E-06,6.15E-05,0.003093738
2535,1.22E-06,6.14E-05,0.003090687
2536,1.22E-06,6.13E-05,0.003087642
2537,1.22E-06,6.12E-05,0.0030846
